Type,DN,OuterDiameter,WallThickness,Radius,Length,Material,PN,Url,ImageUrl,TechnicalDrawingUrl
"Té égal embouti, métrique, soudé",,44.5,2,,100,1.4404,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,54,2,,122,1.4404,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,69,2,,146,1.4404,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, métrique, soudé",,84,2,,160,1.4404,,https://kohler.ch/fr/produit/103025r-166,https://kohler.ch/assets/source/24/r_166_f__03.png,https://kohler.ch/assets/source/bb/r_166_tz__03.png
"Té égal embouti, recuit, soudé",,13.5,1.6,,36,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,17.2,1.6,,40,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,21.3,1.6,,50,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,26.9,1.6,,58,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,33.7,2,,76,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,33.7,2.6,,76,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,42.4,2,,96,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,42.4,2.6,,96,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,48.3,2,,114,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,48.3,2.6,,114,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,60.3,2,,128,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,76.1,2.3,,152,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,88.9,2.3,,172,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,114.3,2.6,,210,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
"Té égal embouti, recuit, soudé",,139.7,2.6,,248,1.4404,,https://kohler.ch/fr/produit/103025r-165,https://kohler.ch/assets/source/11/r_165_f__03.png,https://kohler.ch/assets/source/d5/r_165_tz__03.png
Collerette emboutie,,20,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,25,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,30,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,38,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,44.5,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,54,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,70,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,84,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,104,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,106,3,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,129,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,131,3,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,154,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,156,3,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
Collerette emboutie,,204,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-154,https://kohler.ch/assets/source/ce/r_154_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,17.2,1.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,21.3,1.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,26.9,1.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,33.7,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,42.4,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,48.3,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,60.3,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,76.1,2.3,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,88.9,2.3,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,114.3,2.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,139.7,2.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,168.3,2.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,219.1,2.9,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,273,2.9,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN10, norme chimique, recuit",,323.9,3.2,,,1.4404,,https://kohler.ch/fr/produit/103015r-158,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/13/r_154_r_158_10_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,21.3,1.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,26.9,1.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,33.7,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,42.4,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,48.3,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,60.3,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,76.1,2.3,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,88.9,2.3,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,114.3,2.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,139.7,2.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,168.3,2.6,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, PN16, norme chimique, recuit, façonnée pour soudage orbital",,219.1,3,,,1.4404,,https://kohler.ch/fr/produit/103015r-158-16,https://kohler.ch/assets/source/41/r_158_f__03.png,https://kohler.ch/assets/source/24/r_158_16_tz__03.png
"Collerette emboutie, courte",,21.3,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,26.9,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,84,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,129,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,139.7,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,139.7,2.9,,,1.4307,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,273,2.9,,,1.4307,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,304,2,,,1.4307,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,48.3,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,60.3,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,69,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,76.1,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,84,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,88.9,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
"Collerette emboutie, courte",,104,2,,,1.4404,,https://kohler.ch/fr/produit/103015r-157,https://kohler.ch/assets/source/ca/r_157_f__03.png,https://kohler.ch/assets/source/7b/r_157_tz__03.png
Collerette en acier à cornière,203,260,4,,,1.4404,,https://kohler.ch/fr/produit/103015r-153,https://kohler.ch/assets/source/28/r_153_f__03.png,https://kohler.ch/assets/source/d1/r_153_tz__03.png
Collerette en acier à cornière,219.1,271,4,,,1.4404,,https://kohler.ch/fr/produit/103015r-153,https://kohler.ch/assets/source/28/r_153_f__03.png,https://kohler.ch/assets/source/d1/r_153_tz__03.png
Collerette en acier à cornière,253,310,4,,,1.4404,,https://kohler.ch/fr/produit/103015r-153,https://kohler.ch/assets/source/28/r_153_f__03.png,https://kohler.ch/assets/source/d1/r_153_tz__03.png
Collerette en acier à cornière,273,325,4,,,1.4404,,https://kohler.ch/fr/produit/103015r-153,https://kohler.ch/assets/source/28/r_153_f__03.png,https://kohler.ch/assets/source/d1/r_153_tz__03.png
Collerette en acier à cornière,303,360,4,,,1.4404,,https://kohler.ch/fr/produit/103015r-153,https://kohler.ch/assets/source/28/r_153_f__03.png,https://kohler.ch/assets/source/d1/r_153_tz__03.png
Collerette en acier à cornière,323.9,376,4,,,1.4404,,https://kohler.ch/fr/produit/103015r-153,https://kohler.ch/assets/source/28/r_153_f__03.png,https://kohler.ch/assets/source/d1/r_153_tz__03.png
Collerette en acier à cornière,353,430,4,,,1.4404,,https://kohler.ch/fr/produit/103015r-153,https://kohler.ch/assets/source/28/r_153_f__03.png,https://kohler.ch/assets/source/d1/r_153_tz__03.png
Collerette en acier à cornière,404,480,4,,,1.4404,,https://kohler.ch/fr/produit/103015r-153,https://kohler.ch/assets/source/28/r_153_f__03.png,https://kohler.ch/assets/source/d1/r_153_tz__03.png
Collerette en acier à cornière,504,580,4,,,1.4404,,https://kohler.ch/fr/produit/103015r-153,https://kohler.ch/assets/source/28/r_153_f__03.png,https://kohler.ch/assets/source/d1/r_153_tz__03.png
Collerette à souder,21.3,45,6,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,26.9,58,6,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,30,68,6,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,33.7,68,6,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,38,78,6,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,42.4,78,6,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,44.5,88,6,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,48.3,88,6,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,54,102,8,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,60.3,102,8,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,70,122,8,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,76.1,122,8,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,84,138,10,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,88.9,138,10,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
Collerette à souder,106,158,10,,,1.4404,,https://kohler.ch/fr/produit/103015r-152,https://kohler.ch/assets/source/f7/r_152_f__03.png,https://kohler.ch/assets/source/a8/r_152_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",44.5,130,16,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",84,190,18,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",154,265,20,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",204,320,22,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",254,375,24,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",304,440,24,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",350,490,26,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",400,540,28,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",500,645,30,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",600,755,32,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",21.3,80,12,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",26.9,90,14,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",33.7,100,14,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",42.4,120,16,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN6, EN 1092-1, type 01, forme A",48.3,130,16,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-6,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN10, EN 1092-1, type 01, forme A",204,340,24,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-10,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN10, EN 1092-1, type 01, forme A",219,340,24,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-10,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN10, EN 1092-1, type 01, forme A",254,395,26,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-10,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN10, EN 1092-1, type 01, forme A",273,395,26,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-10,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN10, EN 1092-1, type 01, forme A",304,445,26,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-10,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN10, EN 1092-1, type 01, forme A",323,445,26,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-10,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN10, EN 1092-1, type 01, forme A",350,505,30,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-10,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
"Bride plate PN10, EN 1092-1, type 01, forme A",400,565,32,,,1.4307,,https://kohler.ch/fr/produit/105010r-182-10,https://kohler.ch/assets/source/84/r_182_f__03.png,https://kohler.ch/assets/source/23/r_182_6_10_16_25_40_tz__03.png
